Date,Close,ETH-USD
2020-11-08 00:00:00+00:00,453.5547790527344
2020-11-09 00:00:00+00:00,444.1630554199219
2020-11-10 00:00:00+00:00,449.67962646484375
2020-11-11 00:00:00+00:00,462.9605407714844
2020-11-12 00:00:00+00:00,461.0052795410156
2020-11-13 00:00:00+00:00,474.6264343261719
2020-11-14 00:00:00+00:00,460.14984130859375
2020-11-15 00:00:00+00:00,447.55908203125
2020-11-16 00:00:00+00:00,459.9403076171875
2020-11-17 00:00:00+00:00,480.3600769042969
2020-11-18 00:00:00+00:00,479.48406982421875
2020-11-19 00:00:00+00:00,471.63043212890625
2020-11-20 00:00:00+00:00,509.74456787109375
2020-11-21 00:00:00+00:00,549.4866333007812
2020-11-22 00:00:00+00:00,558.068115234375
2020-11-23 00:00:00+00:00,608.4540405273438
2020-11-24 00:00:00+00:00,603.8977661132812
2020-11-25 00:00:00+00:00,570.6866455078125
2020-11-26 00:00:00+00:00,518.8011474609375
2020-11-27 00:00:00+00:00,517.4937133789062
2020-11-28 00:00:00+00:00,538.2297973632812
2020-11-29 00:00:00+00:00,575.758056640625
2020-11-30 00:00:00+00:00,614.842529296875
2020-12-01 00:00:00+00:00,587.3241577148438
2020-12-02 00:00:00+00:00,598.3523559570312
2020-12-03 00:00:00+00:00,616.708740234375
2020-12-04 00:00:00+00:00,569.3541870117188
2020-12-05 00:00:00+00:00,596.595458984375
2020-12-06 00:00:00+00:00,601.9089965820312
2020-12-07 00:00:00+00:00,591.8433837890625
2020-12-08 00:00:00+00:00,554.8277587890625
2020-12-09 00:00:00+00:00,573.4791259765625
2020-12-10 00:00:00+00:00,559.6785278320312
2020-12-11 00:00:00+00:00,545.79736328125
2020-12-12 00:00:00+00:00,568.5673217773438
2020-12-13 00:00:00+00:00,589.6632080078125
2020-12-14 00:00:00+00:00,586.0111694335938
2020-12-15 00:00:00+00:00,589.3555908203125
2020-12-16 00:00:00+00:00,636.1818237304688
2020-12-17 00:00:00+00:00,642.8689575195312
2020-12-18 00:00:00+00:00,654.8119506835938
2020-12-19 00:00:00+00:00,659.2979125976562
2020-12-20 00:00:00+00:00,638.2908325195312
2020-12-21 00:00:00+00:00,609.81787109375
2020-12-22 00:00:00+00:00,634.8541870117188
2020-12-23 00:00:00+00:00,583.714599609375
2020-12-24 00:00:00+00:00,611.607177734375
2020-12-25 00:00:00+00:00,626.4107055664062
2020-12-26 00:00:00+00:00,635.8358154296875
2020-12-27 00:00:00+00:00,682.642333984375
2020-12-28 00:00:00+00:00,730.3973388671875
2020-12-29 00:00:00+00:00,731.5201416015625
2020-12-30 00:00:00+00:00,751.6189575195312
2020-12-31 00:00:00+00:00,737.8034057617188
2021-01-01 00:00:00+00:00,730.3675537109375
2021-01-02 00:00:00+00:00,774.5349731445312
2021-01-03 00:00:00+00:00,975.5076904296875
2021-01-04 00:00:00+00:00,1040.2330322265625
2021-01-05 00:00:00+00:00,1100.006103515625
2021-01-06 00:00:00+00:00,1207.1121826171875
2021-01-07 00:00:00+00:00,1225.6781005859375
2021-01-08 00:00:00+00:00,1224.1971435546875
2021-01-09 00:00:00+00:00,1281.0772705078125
2021-01-10 00:00:00+00:00,1262.2467041015625
2021-01-11 00:00:00+00:00,1090.1453857421875
2021-01-12 00:00:00+00:00,1043.4345703125
2021-01-13 00:00:00+00:00,1130.7393798828125
2021-01-14 00:00:00+00:00,1218.4530029296875
2021-01-15 00:00:00+00:00,1171.8345947265625
2021-01-16 00:00:00+00:00,1233.53759765625
2021-01-17 00:00:00+00:00,1230.1722412109375
2021-01-18 00:00:00+00:00,1257.279541015625
2021-01-19 00:00:00+00:00,1377.2958984375
2021-01-20 00:00:00+00:00,1382.2740478515625
2021-01-21 00:00:00+00:00,1121.5709228515625
2021-01-22 00:00:00+00:00,1236.51220703125
2021-01-23 00:00:00+00:00,1230.9906005859375
2021-01-24 00:00:00+00:00,1391.609375
2021-01-25 00:00:00+00:00,1324.414794921875
2021-01-26 00:00:00+00:00,1357.05810546875
2021-01-27 00:00:00+00:00,1253.1871337890625
2021-01-28 00:00:00+00:00,1332.4921875
2021-01-29 00:00:00+00:00,1382.5228271484375
2021-01-30 00:00:00+00:00,1376.115478515625
2021-01-31 00:00:00+00:00,1314.9862060546875
2021-02-01 00:00:00+00:00,1369.04052734375
2021-02-02 00:00:00+00:00,1515.1937255859375
2021-02-03 00:00:00+00:00,1660.9095458984375
2021-02-04 00:00:00+00:00,1594.7626953125
2021-02-05 00:00:00+00:00,1718.65087890625
2021-02-06 00:00:00+00:00,1677.8468017578125
2021-02-07 00:00:00+00:00,1614.227783203125
2021-02-08 00:00:00+00:00,1746.6168212890625
2021-02-09 00:00:00+00:00,1768.0350341796875
2021-02-10 00:00:00+00:00,1744.243408203125
2021-02-11 00:00:00+00:00,1783.7979736328125
2021-02-12 00:00:00+00:00,1843.5325927734375
2021-02-13 00:00:00+00:00,1814.10986328125
2021-02-14 00:00:00+00:00,1805.0841064453125
2021-02-15 00:00:00+00:00,1779.791015625
2021-02-16 00:00:00+00:00,1781.0675048828125
2021-02-17 00:00:00+00:00,1848.458251953125
2021-02-18 00:00:00+00:00,1937.44921875
2021-02-19 00:00:00+00:00,1960.164794921875
2021-02-20 00:00:00+00:00,1919.5340576171875
2021-02-21 00:00:00+00:00,1935.60107421875
2021-02-22 00:00:00+00:00,1781.992919921875
2021-02-23 00:00:00+00:00,1570.2039794921875
2021-02-24 00:00:00+00:00,1626.57568359375
2021-02-25 00:00:00+00:00,1475.7037353515625
2021-02-26 00:00:00+00:00,1446.03369140625
2021-02-27 00:00:00+00:00,1459.97314453125
2021-02-28 00:00:00+00:00,1416.0489501953125
2021-03-01 00:00:00+00:00,1564.7076416015625
2021-03-02 00:00:00+00:00,1492.6087646484375
2021-03-03 00:00:00+00:00,1575.8531494140625
2021-03-04 00:00:00+00:00,1541.914306640625
2021-03-05 00:00:00+00:00,1533.2750244140625
2021-03-06 00:00:00+00:00,1654.7415771484375
2021-03-07 00:00:00+00:00,1723.15380859375
